id,name
NF2504005,4К Майки топы жен
NF2504006,4К Майки дет
NF2504007,4К Термобелье муж
NF2504008,4К Термобелье жен
NF2504009,4К Термобелье дет
NF2505001,4К Купальники жен
NF2505000,4К Одежда для купания
NF2505002,4К Шорты плавки муж
NF2505003,4К Купальн.плавк.дет
NF2506001,4К Пиж.комп.брюк.муж
NF2506000,4К Одежда для дома
NF2506002,4К Пиж.комп.сор.жен
NF2506003,4К Пиж.комп.сор.дет
NF2506004,4К Халаты муж
NF2506005,4К Халаты жен
NF2506006,4К Халаты дет
NF2507001,4К Наборы д/новорож.
NF2507000,4К Одежда для новорожденных
NF2507002,4К Отд.пр.од.д/новор
NF2508001,4К Колготки чулки
NF2508000,4К Чулочно-носочные изделия
NF2508002,4К Носки гольфы  жен
NF2508003,4К Носки муж
NF2508004,4К Носки дет
NF2508005,4К Колготки дет
NF2601001,4К Фартуки
NF2601000,4К Текстиль для кухни
NF2600000,4К Текстиль д/дома
NF2601002,4К Прихваткирукавицы
NF2601003,4К Сидушки
NF2601004,4К Полотен.кух.салф.
NF2601005,4К Комплекты кухон.
NF2601006,4К Скатерти
NF2601007,4К Подст.салф.серв.
NF2601008,4К Аксессуар.д/кухни
NF2602001,4К Полотенца банные
NF2602000,4К Текстиль для ванной
NF2602002,4К Полот.д/лиц.и рук
NF2602003,4К Полот.малые салф.
NF2602004,4К Полотенца д/ног
NF2602005,4К Полотенца-уголки
NF2603001,4К Пледы
NF2603000,4К Текстиль для декора
NF2603002,4К Подуш.навол.дек.
NF2603003,4К Текстил.игрушки
NF2603004,4К Сувенирный текст.
NF2603005,4К Хлебн.форм.текст.
NF2701001,4К Термо кружки
NF2701000,"4К Кружки, чашки"
NF2700000,4К Посуда
NF2701002,4К Сувен.кружки наб.
NF2702001,4К Ланчбоксы
NF2702000,4К Пластиковая посуда
NF2702002,4К Контейнеры
NF2702003,4К Прочий пластик
NF2703001,4К Фляги
NF2703000,4К Термосы
NF2703002,4К Термосы
NF2704001,4К Фоторамки
NF2704000,4К Аксессуары для декора
NF2704002,4К Подсвечники Свечи
NF2705001,4К Сувенирн.продук.
NF2705000,4К Сувенирная продукция
NF2705002,4К Наборы д/шитья
NF2705003,4К Подарочные наборы
NF2801001,Упаковка для мяса СП
NF2801000,Упаковка для мяса СП
NF2800000,Упаковка СП
NF2802001,Упаковка д/птицы СП
NF2802000,Упаковка для птицы СП
NF2803001,Упаковка д.пекарн.СП
NF2803000,Упаковка для пекарни СП
AG_REBATE100000000000022004,Rabatt-Artikelgruppe
NF2804000,Упаковка для кулинарии СП
NF2805001,Упаковка для рыбы СП
NF2805000,Упаковка для рыбы СП
SERV101,"Вторсырье,опл.усл."
SERV100,Услуги
SERVICE,Справочник услуг
SERV102,Роялти
SERV103,Информац.-консульт.
SERV104,Транспортные услуги
SERV105,Маркетинговые услуги
SERV106,Прочие доходы
SERV107,Доп. сервисы
SERV108,Вознаграждения
SERV109,Передача ОС
SERV110,Коммун.расходы/связь
SERV111,Услуги ППР
SERV112,Вторсырье магазинов
SERV113,Услуги интернет маг.
SERV201,"Штрафы, прочие"
SERV200,Штрафы
SERV301,Реклама ФАС32
SERV300,Реклама
AG_REBATE100000000000022005,Rabatt-Artikelgruppe
AG_REBATE100000000000026500,Rabatt-Artikelgruppe
ZNK010101,Запасные части
ZNK010100,Запасные части
ZNK010000,Материалы
ZNK000000,Классификатор НКЗ
ZNK010102,Автозапчасти
ZNK010103,Смазочные материалы
ZNK010104,Шины автомобильные
ZNK010105,Пр. запасные части
ZNK010106,Аккумул.бат.трансп.
ZNK010201,Произв-ный инвентарь
ZNK010200,Инвентарь
ZNK010202,Мебель
ZNK010203,Инструмент
ZNK010204,Банковский инвентарь
ZNK010205,Пожарный инвентарь
ZNK010206,Электропродукция
ZNK010207,Прочий инвентарь
ZNK010208,Покупател/ корзинки
ZNK010209,Печати и штампы
ZNK010210,ИТ инвентарь
ZNK010211,Медикаменты
ZNK010301,Пластиковая упаковка
ZNK010300,Материалы для торговли
ZNK010302,ВПС упаковка
ZNK010303,Пищевые пленки
ZNK010304,Стретч-пленка
ZNK010305,Бумажная упаковка
ZNK010306,Полиэтиленов. пакеты
ZNK010307,Одноразовая посуда
ZNK010308,Однораз.ср-ва защиты
ZNK010309,Термоэтикетки
ZNK010310,Упаковка из фольги
ZNK010311,Пр.матер. д/торговли
ZNK010312,Формы для запекания
ZNK010313,Противокражные матер
ZNK010314,Ценникодерж. торгов.
ZNK010401,Картриджи
ZNK010400,Материалы для компьютеров
ZNKN45122,Ценники
ZNK010403,Чековая лента
ZNK010404,Пр.мат.д/компьют.
ZNK010501,Канцелярские товары
ZNK010500,Хозяйственные и канцелярские товары
ZNK010502,Хоз. инвентарь
ZNK010503,Моющие средства
ZNK010504,Проф.моющие средства
ZNK010505,Прочие товары
ZNK010506,Дезинф.и ср.гигиены
ZNK010601,Летняя спецодежда
ZNK010600,Спецодежда
ZNK010602,Зимняя спецодежда
ZNK010603,Прочая спецодежда
ZNK010701,ГСМ
ZNK010700,ГСМ
ZNK010801,Ценникодержатели
ZNK010800,Материалы для оформления
ZNK010802,POS-материалы
ZNK010803,Пр. мат-лы д/оформл.
ZNK010901,Антикражные метки
ZNK010900,Материалы СБ
ZNK011001,Расширители
ZNK011000,Материалы для СБ систем
ZNK011002,Извещатели
ZNK011003,Тревожные кнопки
ZNK011004,Кронштейны
ZNK011005,Гермокожухи
ZNK011006,Объективы
ZNK011007,Приемопередатчики
ZNK011008,Автономный контролл
ZNK011009,Кодовые панели
ZNK011010,Считыватель карт
ZNK011011,Видеопанель
ZNK011012,Замки
ZNK011013,Доводчики
ZNK011014,Кнопка выхода
ZNK011015,Громкоговорители
ZNK011016,Блоки питания
ZNK011017,Аккумуляторы
ZNK011101,POS Комм.каталоги
ZNK011100,POS Коммерческие каталоги
ZNK012001,"Кабели, крепления"
ZNK012000,Материалы для противокражных систем
ZNK012002,Панели на антену
ZNK012003,"Съемники, деактиват."
ZNK012101,РСР ремонт
ZNK012100,РСР/ремонт магазина/РЦ
ZNK012201,РСР ТО
ZNK012200,РСР/ТО магазина/РЦ
ZNK013001,POS и Рекламные мат.
ZNK013000,POS и Рекламные материалы
ZNK014001,Лицензии/поддержкаИТ
ZNK014000,Лицензии и поддержка ИТ
ZNK015001,ТО комп и орг тех.
ZNK015000,ТО комп и орг техники
ZNK016001,Лицензии/под-жка РБП
ZNK016000,Лицензии и поддержка РБП
ZNK017001,Ремонт холодил.обор.
ZNK017000,Ремонт холодильного об.
ZNK018001,ТО холодильного обор
ZNK018000,ТО холодильного оборудов.
ZNK019001,Внутр.оформ.фирмен.
ZNK019000,Внутреннее оформление: фирменное
ZNK020101,Одиночные кассы
ZNK020100,Кассовое оборудование
ZNK020000,Оборудование
ZNK020102,Тандемы
ZNK020103,Твины
ZNK020104,Кассовые стойки
ZNK020201,Офисная мебель
ZNK020200,Мебель
ZNK020202,Деревянная мебель
ZNK020203,Нержавеющая мебель
ZNK020204,Металическая мебель
ZNK020301,Стеллажи торг. зала
ZNK020300,Оборудование каркасное (стеллажное)
ZNK020302,Стеллажи склада
ZNK020401,Хлебопекарное оборуд
ZNK020400,Оборудование торговое
ZNK020402,Плиты
ZNK020403,Пилы
ZNK020404,Мясорубки
ZNK020405,Прочая обраб.техника
ZNK020406,Упаковочная техника
ZNK020407,Аквариум
ZNK020408,Пресса д/макулатуры
ZNK020409,Весовое оборудование
ZNK020410,Тэнты (шатры)
ZNK020411,Паркбоксы
ZNK020412,Транспортные системы
ZNK020413,Фасовочное оборуд.
ZNK020414,Диспенсеры
ZNK020415,Покупател.тележки
ZNK020416,Тех.об.д/производств
ZNK020417,Инв. д/торг.оборуд.
ZNK020501,Транспортные тележки
ZNK020500,Подъемно разгрузочное оборудование
ZNK020502,Гидравл. тележки
ZNK020503,"Штабелёры, ричтраки"
ZNK020504,Погрузчики
ZNK020505,Аккумуляторы
ZNK020601,Пристен.вынос.холод.
ZNK020600,Холодильное оборудование
ZNK020602,Прист.встроен.холод.
ZNK020603,Холод. вынос.витрины
ZNK020604,Холод.встроен.витрин
ZNK020605,Ванны (бонеты) Вынос
ZNK020606,Ванны (бонеты)Встрой
ZNK020607,Холод.выносные шкафы
ZNK020608,Холод.встроен.шкафы
ZNK020609,Комбинир.витрины
ZNK020610,Салат бары
ZNK020611,Лёдогенераторы
ZNK020612,Пр.холод. мебель
ZNK020613,Холодильные камеры
ZNK020614,ЦХМ
ZNK020615,Теплообменное оборуд
ZNK020701,Детекторы
ZNK020700,Оборудование банковское
ZNK020702,Счетчики
ZNK020703,Сейфы
ZNK020704,Столы инкасаторские
ZNK020705,Пр.банковское оборуд
ZNK020801,Телефон
ZNK020800,Оборудование оргтехника
ZNK020802,Фотоаппарат
ZNK020803,Аудиосистемы
ZNK020804,Видеосистемы
ZNK020805,Лейбл-принтер
ZNK040736,пароконвектомат
ZNK020806,Инструменты и датчик
ZNK020807,Ламинатор
ZNK020901,"Обор.строит.,коммун."
ZNK020900,Оборудование строительное и коммуна
ZNK021001,Рекламное оборуд.
ZNK021000,Рекламное оборудование
ZNK021101,Сигнализация
ZNK021100,Сигнализация
ZNK021201,Транспорт
ZNK021200,Транспорт
ZNK021301,Печи СВЧ
ZNK021300,Бытовые приборы
ZNK021302,Бытовые холодильники
ZNK021303,Электрич.чайники
ZNK021304,Пылесос
ZNK021305,Водоубер. Пылесосы
ZNK021306,Вентилятор
ZNK021307,Обогреватель
ZNK021308,Стиральные машины
ZNK021309,Пр. бытовые приборы
ZNK021401,Вент. оборудование
ZNK021400,Вентиляционное оборудование
ZNK021501,Оборудован.через РЦ
ZNK021500,Оборудование через РЦ
ZNK040101,КaсСтолГидажПрикасОб
ZNK040100,Кассовое и банковское оборудование
ZNK040000,Машины и оборудование
ZNK040102,фиск регистраторы
ZNK040103,кассовый аппарат
ZNK040104,"сканеры, скан-весы"
ZNK040105,прайсчекер
ZNK040106,Шкаф взломостойкий
ZNK040107,Счетчик купюр
ZNK040108,Счетчик монет
ZNK040109,Детектор инфракрасн
ZNK040110,Устр-воДля акцМарок
ZNK040111,Стол инкасс. 120 см
ZNK040112,Стол инкасс. 140 см
ZNK040113,Вес.обор.ИТ с ЛВС
ZNK040201,Телеги покупательск.
ZNK040200,Механизмы для загрузки и транспорти
ZNK040202,Корзины покупат-кие
ZNK040203,Складская техника
ZNK040204,ручн.гидрав. тележка
ZNK040205,Платформ тележка
ZNK040206,элПеревозчик палет
ZNK040207,рич трак
ZNK040208,элТележкаСплатформой
ZNK040209,платТележкаБокВыемки
ZNK040210,штабелер самоходный
ZNK040211,подъемник ножн. типа
ZNK040212,траверса универс-ная
ZNK040213,комплектовщикЗаказов
ZNK040301,Вентиляц. системы
ZNK040300,Оборудование вентиляционное
ZNK040401,Сейф насыпной
ZNK040400,Оборудование для сохранности ценнос
ZNK040402,Сейф насыпной
ZNK040403,"Сейф директора,СБ"
ZNK040500,Оборудование подъемно-разгрузочное
ZNK040502,3-хОпорныйВилПогрузч
ZNK040503,4-хОпорныйВилПогрузч
ZNK040601,Табачные комнаты
ZNK040600,Торговое оборудование каркасное
ZNK040602,Табачные диспенсеры
ZNK040603,Стеллажное обор-ние
ZNK040604,Стеллажи пристенные
ZNK040605,Стеллажи медиа
ZNK040606,СтеллажиСклада3-хУр
ZNK040607,Доп.оборуд стеллажей
ZNK040608,Столы
ZNK040609,Мойки
ZNK040610,Стеллажи сух. склада
ZNK040611,СтеллажиХолодКамер
ZNK040612,"""НеохлСтол""""рыбаНаЛь"
ZNK040613,тумбы под весы
ZNK040614,Столы для промоакций
ZNK040615,СтеллажиДляХлеба
ZNK040616,СтеллажПодЭлАлкоголь
ZNK040617,Овощные стеллажи
ZNK040618,примерочная кабина
ZNK040619,Сервис центр
ZNK040620,Стол для кафе
ZNK040621,ВстроенРукомойник
ZNK040622,ОснащениеВиннойКомн
ZNK040623,Оснащение торг. зала
ZNK040624,Сумочные
ZNK040625,"Мойки, р.п. ""GREEN"""
ZNK040701,пилаЭлДля мяса/рыбы
ZNK040700,Торговое оборудование технологичное
ZNK040702,мясорубка эл.ручная
ZNK040703,мясорубка эл.автомат
ZNK040704,рыбочистка
ZNK040705,тендерайзер
ZNK040706,аппарат маринования
ZNK040707,плита электрическая
ZNK040708,мармит
ZNK040709,овощерезка
ZNK040710,овощечистка
ZNK040711,чебуречница
ZNK040712,фритюрница
ZNK040713,печь ротационная
ZNK040714,расстойная камера
ZNK040715,подовая печь
ZNK040716,конвекционная печь
ZNK040717,тестомес
ZNK040718,тестораскМашинаНаст
ZNK040719,тестораскМашинаСтац
ZNK040720,кремовзбив. машина
ZNK040721,тестоделитель округл
ZNK040722,делительГидравлическ
ZNK040723,тестоформовоч машина
ZNK040724,хлеборезка
ZNK040725,упаковочная машина
ZNK040726,миксер
ZNK040727,мукопросеиватель
ZNK040728,шпилькаДляПротивней
ZNK040729,блинница
ZNK040730,пончиковыйАппаратАвт
ZNK040731,Мясной и Рыбный цех
ZNK040732,"Салатн., горячий цех"
ZNK040733,Аквариумы
ZNK040735,термоупаковщик
ZNK040737,гриль
ZNK040738,печь конвекционная
ZNK040739,кофемашина
ZNK040740,соковыжималка
ZNK040741,микроволновая печь
ZNK040742,Тепловые витирины
ZNK040743,Весы самообслуж.15кг
ZNK040744,Весы с чекопечат15кг
ZNK040745,РыбнВесыПодвесн15кг
ZNK040746,Контрольные весы15кг
ZNK040747,"порционные, для взв."
ZNK040748,Напольн. платф. весы
ZNK040749,Заглуб. платф. весы
ZNK040750,Весы б/подкл. к ЛВС
ZNK040801,Эскалаторы
ZNK040800,Эскалаторы
ZNK040901,Охр.трев.сигнализац.
ZNK040900,СБ оборудование
ZNK040902,Охр.телевидение
ZNK040903,Контр.управ.доступом
ZNK040904,Технол.оповещение
ZNK040905,Противокражные сист.
ZNK050101,"ПК (мониторы, ПК)"
ZNK050100,Вычислительная техника
ZNK050000,Прочие ОС
ZNK050102,"мфу, факс, принтер"
ZNK050103,"ИБП(700, 1000, 3000)"
ZNK050104,сервер
ZNK050105,терминал сбора данн.
ZNK050106,ПО
ZNK050107,Биометрическое обо-р
ZNK050201,Офисная мебель
ZNK050200,Мебель офисная
ZNK050301,Рекламн. конструкции
ZNK050300,Оборудование рекламное
ZNK050401,"Контейнеры, баки"
ZNK050400,Оборудование строительное и комунал
ZNK050501,лампа бактерицидная
ZNK050500,Приборы бытовые
ZNK050502,лампа инсектицидная
ZNK050503,стерелизатор ножей
ZNK050504,дозатор-смягчитель
ZNK050505,лампа инсектицидная
ZNK050506,лампа бактерицидная
ZNK050507,стерелизатор ножей
ZNK050508,дозатор-смягчитель
ZNK050509,фотоаппарат
ZNK050601,Пожарн. сигнализация
ZNK050600,Сигнализация
ZNK050602,Охран. сигнализация
ZNK050603,Сист видеонаблюдения
ZNK050701,сетевое оборудование
ZNK050700,Средства связи
ZNK050702,АТС
ZNK050703,телефОборудование
ZNK060101,"Автобусы 16,5 м-24м"
ZNK060100,Транспортные средства большого клас
ZNK060000,Транспортные средства
ZNK060102,А/м грузовые свыше 5
ZNK060103,А/мЛегкБольш/ВысшКл
ZNKN10502,Стеллаж из нерж
ZNK060104,Тракторы/Убор.машины
ZNK060201,"Автобусы до 7,5 м"
ZNK060200,Транспортные средства малого класса
ZNK060202,"А/м грузовые до 0,5т"
ZNK060203,А/м легковые
ZNK060301,"Автобусы 7,5 м - 12"
ZNK060300,Транспортные средства среднего клас
ZNK060302,"А/м грузовые 0,5- 5т"
ZNK070101,Холодильные камеры
ZNK070100,Оборудование холодильное
ZNK070000,Холодильное оборудование
ZNK070102,ТоргХолодОборудовани
ZNK070103,Льдогенератор от ЦХМ
ZNK070104,ОхлСтол рыба на льду
ZNK070105,"ЦХМ, монтажные работ"
ZNK070106,Холодильные шкафы.
ZNK080101,Подарки
ZNK080100,Подарки под маркетинговые акции
ZNK080000,Маркетинговые акции
ZNK090101,Акцизные марки
ZNK090100,Собственный импорт
ZNK090000,Собственный импорт
ZNK090102,Не оклеенная АП
ZNKN10101,Аквариум
ZNKN10100,Аквариумы
ZNKN10000,Оборудование и транспорт
ZNKN10102,Емкость для рыбы
ZNKN10103,Раковница
ZNKN10104,Ком-щие аквариума
ZNKN10150,Доставка аквариума
ZNKN10160,Монтаж аквариума
ZNKN10201,Детектор
ZNKN10200,Банковское оборудование
ZNKN10202,Калькулятор
ZNKN10203,Кэш-бокс
ZNKN10204,Лупа
ZNKN10205,Сейф
ZNKN10206,Счетчик
ZNKN10207,Счетчик-детектор
ZNKN10250,Доставка банк. обор.
ZNKN10301,Весы платформеные
ZNKN10300,Весовое оборудование
ZNKN10302,Весы прост. взв. нпл
ZNKN10303,Весы прост. взв. нст
ZNKN10304,Пандус для весов
ZNKN10305,Рама платфор. весов
ZNKN10306,Ком-щие для весов
ZNKN10350,Доставка весов
ZNKN10360,Монтаж Весов
ZNKN10401,Конфетница
ZNKN10400,Деревянная мебель
ZNKN10402,Полка деревянная
ZNKN10403,Прилавок
ZNKN10404,Стеллаж хлебный
ZNKN10405,Стойка деревянная
ZNKN10406,Стол деревянный
ZNKN10407,Стулья деревянные
ZNKN10408,Тумба деревянная
ZNKN10409,Шкаф деревянный
ZNKN10410,Ящик
ZNKN10411,Ком-щие дерев. меб.
ZNKN10450,Доставка дерев. меб.
ZNKN10501,Мойка
ZNKN10500,Изделия из нержавеющей стали
ZNKN10503,Стол издел.нерж.стал
ZNKN10504,Прочее изделия нерж.
ZNKN10550,Доставка нерж.издели
ZNKN10601,Бокс кассовый
ZNKN10600,Кассовые боксы и гидаж
ZNKN10602,Экспресс-касса
ZNKN10604,Гидаж
ZNKN10605,Комплектующие боксы
ZNKN10650,Доставка боксы
ZNKN10660,Монтаж боксы
ZNKN10701,Контейнер для транс.
ZNKN10700,Логистическое оборудование
ZNKN10702,Термоконтейн.д/тран.
ZNKN10801,Картотека
ZNKN10800,Металлическая мебель
ZNKN10802,Ключница
ZNKN10803,Мет. шкаф раздевал.
ZNKN10804,Сумочная
ZNKN10805,Тумба под весы
ZNKN10806,Шкафчик аптечный
ZNKN10850,Доставка мет. мебели
ZNKN10901,Констр.Лояльности
ZNKN10900,Оборудование для оформления мест пр
ZNKN10902,Материалы д/оф.т.з.
ZNKN10950,Достав.мат.д/оф.т.з.
ZNKN10960,Монтаж мат.д/оф.т.з.
ZNKN11001,Воздухоохладитель
ZNKN11000,"Оборудование системы холодоснабж, м"
ZNKN11002,Дверь холодил. камер
ZNKN11003,Комплектующие холод
ZNKN11004,Конденсатор
ZNKN11005,Ледогенератор
ZNKN11006,Оборудов. мониторинг
ZNKN11007,Расходные материалы
ZNKN11008,Сэндвич-панели
ZNKN11009,ЦХМ
ZNKN11050,Доставка холодоснабж
ZNKN11060,Монтаж холодоснабж.
ZNKN11101,Ларь
ZNKN11100,Оборудование со встроен. холод агре
ZNKN11102,Салат-бар
ZNKN11103,Стол холодильный
ZNKN11104,Шкаф холодильный
ZNKN11150,Доставка встр.холод
ZNKN11201,Бонета
ZNKN11200,Основное ХО
ZNKN11202,Витрина
ZNKN11203,Горка
ZNKN11250,Доставка Основн. ХО
ZNKN11260,Монтаж Основн. ХО
ZNKN11401,Вешалка
ZNKN11400,Офисная мебель
ZNKN11402,Перегородка
ZNKN11403,Стол офисный
ZNKN11404,Стулья офисные
ZNKN11405,Тумба офисная
ZNKN11406,Шкаф офисный
ZNKN11450,Доставка офис. меб.
ZNKN11501,Оборудов. механич.
ZNKN11500,Пекарное оборудование
ZNKN11502,Печь
ZNKN11503,Прочее пекарн.оборуд
ZNKN11550,Доставка пекар.обор.
ZNKN11560,Монтаж пекарн.оборуд
ZNKN11601,АКБ
ZNKN11600,Подъемно-разгрузочное оборудование
ZNKN11602,ЗУ для АКБ
ZNKN11603,Обор. замены АКБ
ZNKN11604,Колеса склад. тех.
ZNKN11605,Комплектовщик
ZNKN11606,Ком-щие склад. техн.
ZNKN11607,ЗИП для склад. тех.
ZNKN11608,Погрузчик
ZNKN11609,Ричтрак
ZNKN11610,Тележка гидрав. руч.
ZNKN11611,Тележка платформ.
ZNKN11612,Тележка электрич.
ZNKN11613,Штабелер
ZNKN11650,Доставка склад.тех.
ZNKN11660,Монтаж склад. Тех.
ZNKN11701,Машина поломоечная
ZNKN11700,Поломоечные машины
ZNKN11702,Ком-щие полом. маш.
ZNKN11750,Доставка полом. маш.
ZNKN11801,Биокомпактор
ZNKN11800,Прессы
ZNKN11802,Пресс для макулатуры
ZNKN11803,Пресс-компактор
ZNKN11804,Ком-щие к прессам
ZNKN11850,Доставка прессов
ZNKN11860,Монтаж прессов
ZNKN11901,Стеллаж грузовой
ZNKN11900,Стеллажное оборудование
ZNKN11902,Стеллаж складской
ZNKN11903,Стеллаж торг. зала
ZNKN11904,Ком-щие стеллажей
ZNKN11950,Доставка стеллажей
ZNKN11960,Монтаж стеллажей
ZNKN12001,Корзинка на колесах
ZNKN12000,"Тележки,корзинки покупательские"
ZNKN12002,Подстав под корзины
ZNKN12003,Тележка покупат.
ZNKN12004,Ком-щие к тележкам
ZNKN12005,Аппарат разменный
ZNKN12050,Доставка тележек
ZNKN12101,Оборудов. режущее
ZNKN12100,Технологическое оборудование
ZNKN12102,Оборудов. тепловое
ZNKN12103,Пароконвектомат
ZNKN12104,Прочее технол.оборуд
ZNKN12150,Доставка техн.оборуд
ZNKN12160,Монтаж технол.оборуд
ZNKN13001,Полнокомплект. ТС ИМ
ZNKN13000,Транспорт ИМ
ZNKN13002,Фургон ИМ
ZNKN13003,ХОУ ИМ
ZNKN13004,Шасси ИМ
ZNKN13101,Стяжные ремни ИМ
ZNKN13100,Оборудование для доставки ИМ
ZNKN13201,Всесезонн. резина ИМ
ZNKN13200,Оборудование и расх мат д/автомобил
ZNKN13202,Зимняя резина ИМ
ZNKN13203,Летняя резина ИМ
ZNKN13204,Телеметр обор ИМ
ZNKN13301,Ноутбук
ZNKN13300,Офисная техника
ZNKN13302,ПК
ZNKN13303,Монитор
ZNKN22002,Буклеты
ZNKN13304,Тонкий клиент
ZNKN13401,Принтер
ZNKN13400,Оргтехника
ZNKN13402,МФУ
ZNKN13403,Плоттер
ZNKN13404,Сканер
ZNKN13501,Серверн оборудование
ZNKN13500,Серверное оборудование
ZNKN13502,Комплектующие сервер
ZNKN13601,СХД
ZNKN13600,Система хранения данных
ZNKN13701,ИБП
ZNKN13700,Источник бесперебойного питания
ZNKN13801,PPC
ZNKN13800,POS-терминалы
ZNKN13802,DSP
ZNKN13803,PKB
ZNKN13804,TAB
ZNKN13805,CDR HZ
ZNKN13806,CDR FT
ZNKN13807,Фискальн регистратор
ZNKN13808,Сканер штрих-кода
ZNKN13809,Cканер-весы
ZNKN13901,Прайс-чекер
ZNKN13900,Периферийное торговое оборудование
ZNKN13902,Термопринтер
ZNKN13903,Касса самообслуживан
ZNKN13904,Терминал сбора данн
ZNKN13905,Весовое оборудование
ZNKN13906,Весовой упаковщик
ZNKN14001,Фотоаппарат
ZNKN14000,Периферийное  оборудование
ZNKN14002,Смартфон
ZNKN14003,Планшет
ZNKN14004,Идентификационное об
ZNKN14005,ВКС
ZNKN14006,Проектор
ZNKN14101,Маршрутизатор
ZNKN14100,Сетевое оборудование
ZNKN14102,Коммутатор
ZNKN14103,Точка доступа
ZNKN14104,Контроллер
ZNKN14105,Комплектующие сетев
ZNKN14106,USB-Over-IP
ZNKN14201,Телефон
ZNKN14200,Телефония
ZNKN14202,Модули дополнительн
ZNKN14203,Базовая станция
ZNKN14204,Оборудование DECT
ZNKN14205,Телефония прочее
ZNKN14301,ПО
ZNKN14300,Программное обеспечение
ZNKN14401,Шкаф телекоммуникац
ZNKN14400,Шкафы и стойки телекоммуникационные
ZNKN14402,Стойка телекоммуник
ZNKN15001,Оборуд.ч/РЦ торг.POS
ZNKN15000,Оборудование через РЦ
ZNKN15002,Оборуд.ч/РЦ холод
ZNKN15003,Оборуд.ч/РЦ кассовое
ZNKN15004,Оборуд.ч/РЦ мебель
ZNKN15005,Оборуд.ч/РЦ каркасно
ZNKN15006,Оборуд.ч/РЦ технол.
ZNKN15007,Оборуд.ч/РЦ погруз.
ZNKN15008,Оборуд.ч/РЦ антикраж
ZNKN15009,Оборуд.ч/РЦ рекламн.
ZNKN15010,Оборуд.ч/РЦ тележки
ZNKN15011,Оборуд.ч/РЦ коммунал
ZNKN15012,Оборуд.ч/РЦ бытовое
ZNKN15050,Дост.оборуд.через РЦ
ZNKN20101,Гастроем-ть аксесс.
ZNKN20100,Инвентарь кухонь и производств
ZNKN20000,Материалы
ZNKN20102,Нож и аксессуары
ZNKN20103,Прибор провер.качест
ZNKN20104,Утварь кондитерская
ZNKN20105,Утварь кухон посуда
ZNKN20106,"Ящик, поддон"
ZNKN20201,Изделие плетеное
ZNKN20200,Инвентарь торговый
ZNKN20202,Корзинка покуп ручн
ZNKN20301,Батарейки и аккум-ры
ZNKN20300,Канц-хоз товар
ZNKN20302,"Бланк, журнал"
ZNKN20303,Бумага для принтеров
ZNKN20304,Бытовая химия
ZNKN20305,Инвентарь хоз крупн
ZNKN20306,Канцеляр.принадлеж
ZNKN20307,"Картридж, тонер"
ZNKN20308,Лампа электропродукц
ZNKN20309,Матер д/ дератизации
ZNKN20310,Медицина
ZNKN20311,Пломбир и аксессуары
ZNKN20312,Пожарный инвентарь
ZNKN20313,Средство инд.гигиены
ZNKN20314,Материал хоз мелк
ZNKN20315,Штемпельн. прод-ция
ZNKN20316,Инвентарь канц крупн
ZNKN20402,Мтрл д/оформ витрин
ZNKN20400,Материалы для оформления мест прода
ZNKN20403,Номерок камер.хранен
ZNKN20404,Ценникодержатель
ZNKN20450,Дост.мат.д/оф.м/прод
ZNKN20501,Бутылка пластиковая
ZNKN20500,Материал для торговли
ZNKN20502,Контейнер пластик-ый
ZNKN20503,Пакет полиэтиленовый
ZNKN20504,Пленка пищевая
ZNKN20505,Пленка упаковочная
ZNKN20506,Подложка ВПС
ZNKN20507,Посуда одноразовая
ZNKN20508,Сопутствующ материал
ZNKN20509,Упаков. бум д/фасов.
ZNKN20510,Форма бумага д/выпеч
ZNKN20511,"Этикетка, чек.лента"
ZNKN20601,Бокс противокражный
ZNKN20600,Материал систем безопасности
ZNKN20602,Датчик антикражный
ZNKN20603,Карта пропускная
ZNKN20604,Пломба д/автомоб.
ZNKN20605,Съемник антикр. датч
ZNKN20606,Этикетка антикражная
ZNKN20701,Обувь
ZNKN20700,"Спецодежда, СИЗ"
ZNKN20702,Одежда фирменная
ZNKN20703,Средст защ персонала
ZNKN20801,Гофрокороб
ZNKN20800,Тара для транспортировки
ZNKN22001,Бланк заказа
ZNKN22000,POS и Рекламные материалы-Полиграф
ZNKN22003,Воблеры Лояльности
ZNKN22004,Вставки в ценник-ль
ZNKN22005,Гофролента д/паллет
ZNKN22006,Значки Лояльности
ZNKN22007,Календарь карманный
ZNKN22008,Календарь настенный
ZNKN22009,Календарь настольный
ZNKN22010,Каталог Комм
ZNKN22011,Каталог Сезон
ZNKN22012,Каталог Темат
ZNKN22013,Каталоги Гурме
ZNKN22014,Каталоги Промо
ZNKN22015,Комплект POS
ZNKN22016,Комплект POS откр
ZNKN22017,Листовки Лояльности
ZNKN22018,Листовки открытие
ZNKN22019,Наклейки POS
ZNKN22020,Плакаты
ZNKN22021,Плакаты Лояльности
ZNKN22022,Портфель директора
ZNKN22023,Протекторы
ZNKN22024,Стопперы Лояльности
ZNKN22025,Стопперы КН
ZNKN22026,Стопперы ПК
ZNKN22101,Купоны
ZNKN22100,POS и Рекламные материалы - Спецакц
ZNKN22102,Скретч карты
ZNKN22201,Карманы для стойки
ZNKN22200,POS и Рекл материалы-Проч реклам об
ZNKN22202,Ножка под раст
ZNKN22203,Стойка перфориров
